EventCode,GTPVersion,Description,InformationElement,MessageType
28033a,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),Forward SRNS Context
28033b,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),Forward Relocation Complete Acknowledge
28033c,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),Forward SRNS Context Acknowledge
28033d,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),UE Registration Query Request
28033e,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),UE Registration Query Response
28033f,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
280346,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),RAN Information Relay
280347,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
280360,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MBMS Notification Request
280361,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MBMS Notification Response
280362,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MBMS Notification Reject Request
280363,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MBMS Notification Reject Response
280364,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),Create MBMS Context Request
280365,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),Create MBMS Context Response
280366,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),Update MBMS Context Request
280367,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),Update MBMS Context Response
280368,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),Delete MBMS Context Request
280369,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),Delete MBMS Context Response
28036a,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
280370,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MBMS Registration Request
280371,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MBMS Registration Response
280372,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MBMS De-Registration Request
280373,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MBMS De-Registration Response
280374,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MBMS Session Start Request
280375,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MBMS Session Start Response
280376,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MBMS Session Stop Request
280377,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MBMS Session Stop Response
280378,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MBMS Session Update Request
280379,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MBMS Session Update Response
28037a,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
280380,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MS Info Change Notification Request
280381,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),MS Info Change Notification Response
280382,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
2803f0,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),Data Record Transfer Request
2803f1,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),Data Record Transfer Response
2803f2,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
2803fe,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),End Marker
2803ff,GTPv1,Missing mandatory IE in GTPv1 message,Routeing Area Identity (RAI),G-PDU
280400,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
280401,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Echo Request
280402,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Echo Response
280403,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Version Not Supported
280404,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Node Alive Request
280405,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Node Alive Response
280406,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Redirection Request
280407,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Redirection Response
280408,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
280410,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Create PDP Context Request
280411,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Create PDP Context Response
280412,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Update PDP Context Request
280413,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Update PDP Context Response
280414,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Delete PDP Context Request
280415,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Delete PDP Context Response
280416,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Initiate PDP Context Activation Request
280417,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Initiate PDP Context Activation Response
280418,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
28041a,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Error Indication
28041b,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),PDU Notification Request
28041c,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),PDU Notification Response
28041d,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),PDU Notification Reject Request
28041e,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),PDU Notification Reject Response
28041f,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Supported Extension Headers Notification
280420,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Send Routeing Information for GPRS Request
280421,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Send Routeing Information for GPRS Response
280422,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Failure Report Request
280423,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Failure Report Response
280424,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Note MS GPRS Present Request
280425,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Note MS GPRS Present Response
280426,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
280430,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Identification Request
280431,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Identification Response
280432,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),SGSN Context Request
280433,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),SGSN Context Response
280434,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),SGSN Context Acknowledge
280435,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Forward Relocation Request
280436,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Forward Relocation Response
280437,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Forward Relocation Complete
280438,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Relocation Cancel Request
280439,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Relocation Cancel Response
28043a,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Forward SRNS Context
28043b,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Forward Relocation Complete Acknowledge
28043c,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Forward SRNS Context Acknowledge
28043d,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),UE Registration Query Request
28043e,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),UE Registration Query Response
28043f,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
280446,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),RAN Information Relay
280447,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
280460,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MBMS Notification Request
280461,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MBMS Notification Response
280462,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MBMS Notification Reject Request
280463,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MBMS Notification Reject Response
280464,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Create MBMS Context Request
280465,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Create MBMS Context Response
280466,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Update MBMS Context Request
280467,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Update MBMS Context Response
280468,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Delete MBMS Context Request
280469,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Delete MBMS Context Response
28046a,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
280470,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MBMS Registration Request
280471,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MBMS Registration Response
280472,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MBMS De-Registration Request
280473,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MBMS De-Registration Response
280474,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MBMS Session Start Request
280475,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MBMS Session Start Response
280476,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MBMS Session Stop Request
280477,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MBMS Session Stop Response
280478,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MBMS Session Update Request
280479,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MBMS Session Update Response
28047a,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
280480,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MS Info Change Notification Request
280481,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),MS Info Change Notification Response
280482,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
2804f0,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Data Record Transfer Request
2804f1,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),Data Record Transfer Response
2804f2,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
2804fe,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),End Marker
2804ff,GTPv1,Missing mandatory IE in GTPv1 message,Temporary Logical Link Identity (TLLI),G-PDU
280500,GTPv1,Missing mandatory IE in GTPv1 message,Packet TMSI (P-TMSI),For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
