EventCode,GTPVersion,Description,InformationElement,MessageType
23ef46,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),RAN Information Relay
23ef47,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
23ef60,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Notification Request
23ef61,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Notification Response
23ef62,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Notification Reject Request
23ef63,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Notification Reject Response
23ef64,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Create MBMS Context Request
23ef65,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Create MBMS Context Response
23ef66,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Update MBMS Context Request
23ef67,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Update MBMS Context Response
23ef68,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Delete MBMS Context Request
23ef69,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Delete MBMS Context Response
23ef6a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
23ef70,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Registration Request
23ef71,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Registration Response
23ef72,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS De-Registration Request
23ef73,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS De-Registration Response
23ef74,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Session Start Request
23ef75,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Session Start Response
23ef76,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Session Stop Request
23ef77,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Session Stop Response
23ef78,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Session Update Request
23ef79,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Session Update Response
23ef7a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
23ef80,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MS Info Change Notification Request
23ef81,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MS Info Change Notification Response
23ef82,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
23eff0,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Data Record Transfer Request
23eff1,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Data Record Transfer Response
23eff2,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
23effe,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),End Marker
23efff,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),G-PDU
23fb00,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
23fb01,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Echo Request
23fb02,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Echo Response
23fb03,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Version Not Supported
23fb04,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Node Alive Request
23fb05,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Node Alive Response
23fb06,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Redirection Request
23fb07,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Redirection Response
23fb08,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23fb10,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Create PDP Context Request
23fb11,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Create PDP Context Response
23fb12,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Update PDP Context Request
23fb13,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Update PDP Context Response
23fb14,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Delete PDP Context Request
23fb15,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Delete PDP Context Response
23fb16,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Initiate PDP Context Activation Request
23fb17,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Initiate PDP Context Activation Response
23fb18,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23fb1a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Error Indication
23fb1b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,PDU Notification Request
23fb1c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,PDU Notification Response
23fb1d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,PDU Notification Reject Request
23fb1e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,PDU Notification Reject Response
23fb1f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Supported Extension Headers Notification
23fb20,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Send Routeing Information for GPRS Request
23fb21,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Send Routeing Information for GPRS Response
23fb22,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Failure Report Request
23fb23,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Failure Report Response
23fb24,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Note MS GPRS Present Request
23fb25,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Note MS GPRS Present Response
23fb26,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23fb30,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Identification Request
23fb31,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Identification Response
23fb32,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,SGSN Context Request
23fb33,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,SGSN Context Response
23fb34,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,SGSN Context Acknowledge
23fb35,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Forward Relocation Request
23fb36,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Forward Relocation Response
23fb37,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Forward Relocation Complete
23fb38,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Relocation Cancel Request
23fb39,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Relocation Cancel Response
23fb3a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Forward SRNS Context
23fb3b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Forward Relocation Complete Acknowledge
23fb3c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Forward SRNS Context Acknowledge
23fb3d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,UE Registration Query Request
23fb3e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,UE Registration Query Response
23fb3f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23fb46,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,RAN Information Relay
23fb47,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23fb60,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MBMS Notification Request
23fb61,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MBMS Notification Response
23fb62,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MBMS Notification Reject Request
23fb63,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MBMS Notification Reject Response
23fb64,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Create MBMS Context Request
23fb65,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Create MBMS Context Response
23fb66,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Update MBMS Context Request
23fb67,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Update MBMS Context Response
23fb68,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Delete MBMS Context Request
23fb69,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Delete MBMS Context Response
23fb6a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23fb70,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MBMS Registration Request
23fb71,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MBMS Registration Response
23fb72,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MBMS De-Registration Request
23fb73,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MBMS De-Registration Response
23fb74,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MBMS Session Start Request
23fb75,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MBMS Session Start Response
23fb76,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MBMS Session Stop Request
23fb77,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MBMS Session Stop Response
23fb78,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MBMS Session Update Request
23fb79,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MBMS Session Update Response
23fb7a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23fb80,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MS Info Change Notification Request
23fb81,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,MS Info Change Notification Response
23fb82,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23fbf0,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Data Record Transfer Request
23fbf1,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,Data Record Transfer Response
23fbf2,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23fbfe,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,End Marker
23fbff,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Charging Gateway Address,G-PDU
